date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:28	21/21	---M--	200	added ('200')	text/plain	etag:W/%2221-1658104104000%22	https://www.novita.co.kr/robots.txt		(from )
11:30:28	209/209	---M--	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:28%20GMT	https://www.novita.co.kr/	C:/My%20Web%20Sites/novita/www.novita.co.kr/index.html	(from )
11:30:28	67056/67056	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:28%20GMT	https://www.novita.co.kr/main	C:/My%20Web%20Sites/novita/www.novita.co.kr/main.html	(from https://www.novita.co.kr/)
11:30:29	97163/97163	---M--	200	added ('OK')	application/javascript	etag:%2217b8b-5e18b184daa00%22	https://www.novita.co.kr/assets/js/jquery-1.12.4.min.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/js/jquery-1.12.4.min.js	(from https://www.novita.co.kr/main)
11:30:29	67866/67866	---M--	200	added ('OK')	application/javascript	etag:%221091a-5e18b184daa00%22	https://www.novita.co.kr/assets/js/jquery-ui.min.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/js/jquery-ui.min.js	(from https://www.novita.co.kr/main)
11:30:29	30219/30219	---M--	200	added ('OK')	application/javascript	etag:%22760b-5e4328dea6600%22	https://www.novita.co.kr/assets/js/ui.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/js/ui.js	(from https://www.novita.co.kr/main)
11:30:29	590173/590173	---M--	200	added ('OK')	text/css	etag:%229015d-5e9b242d10b80%22	https://www.novita.co.kr/assets/css/default.css	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/css/default.css	(from https://www.novita.co.kr/main)
11:30:29	47846/47846	---M--	200	added ('OK')	application/javascript	etag:%22bae6-5e29077e1ad80%22	https://www.novita.co.kr/assets/js/common_front.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/js/common_front.js	(from https://www.novita.co.kr/main)
11:30:30	2690/2690	---M--	200	added ('OK')	image/svg+xml	etag:%22a82-5e18b184daa00%22	https://www.novita.co.kr/images/loading.svg	C:/My%20Web%20Sites/novita/www.novita.co.kr/images/loading.svg	(from https://www.novita.co.kr/main)
11:30:30	15248/15248	---M--	200	added ('OK')	application/javascript	etag:%223b90-5e18b184daa00%22	https://www.novita.co.kr/common/js/jquery.form.min.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/common/js/jquery.form.min.js	(from https://www.novita.co.kr/main)
11:30:30	23024/23024	---M--	200	added ('OK')	application/javascript	etag:%2259f0-5e18b184daa00%22	https://www.novita.co.kr/common/js/jquery.validate.min.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/common/js/jquery.validate.min.js	(from https://www.novita.co.kr/main)
11:30:30	2187/2187	---M--	200	added ('OK')	application/javascript	etag:%2288b-5e18e15267200%22	https://www.novita.co.kr/common/js/jquery.cookie.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/common/js/jquery.cookie.js	(from https://www.novita.co.kr/main)
11:30:31	285300/285300	---M--	200	added ('OK')	application/javascript	etag:%2245a74-5e18b184daa00%22	https://www.novita.co.kr/common/js/vue.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/common/js/vue.js	(from https://www.novita.co.kr/main)
11:30:31	51638/51638	---M--	200	added ('OK')	application/javascript	etag:%22c9b6-5e18b184daa00%22	https://www.novita.co.kr/common/js/moment.min.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/common/js/moment.min.js	(from https://www.novita.co.kr/main)
11:30:31	906/906	---M--	200	added ('200')	application/javascript	etag:W/%22906-1656668068000%22	https://www.novita.co.kr/js/vueComponent/vue-filter.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/js/vueComponent/vue-filter.js	(from https://www.novita.co.kr/main)
11:30:32	3238/3238	---M--	200	added ('200')	application/javascript	etag:W/%223238-1658387868000%22	https://www.novita.co.kr/js/vueComponent/vue-datepicker.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/js/vueComponent/vue-datepicker.js	(from https://www.novita.co.kr/main)
11:30:32	1687/1687	---M--	200	added ('200')	application/javascript	etag:W/%221687-1655780084000%22	https://www.novita.co.kr/js/vueComponent/vue-telno.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/js/vueComponent/vue-telno.js	(from https://www.novita.co.kr/main)
